Date,Breakout Type,Strike Label,Entry Price,Peak Price,MFE %,MAE %,Time To Peak Min,Decay %,Elasticity,Gamma Eff,Expansion Quality Score,Peak Exhaustion Score,Expected Opportunity Score,Time To 50%,Time Above 50%,Hybrid Return %,Hybrid Capture Eff,Hybrid Retention Ratio,Hybrid Lost Profit,Trail 20 Return %,Trail 20 Capture Eff,Momentum Return %,Momentum Capture Eff,Volatility Regime,Trend Regime,Auction Archetype
2026-07-09,bullish,ATM+2,0.75,0.85,13.33,-80.0,329,82.35,35.813,0.046,21,100,0,,0,-60.0,-4.5,0.0,0.55,-9.33,-0.7,-60.0,-4.5,normal,trending,trend_from_open
2026-07-10,bullish,ATM-2,654.1,676.55,3.43,-6.93,91,10.01,27.626,0.036,41,75,0,,0,0.83,0.2428,0.2428,17.0,-4.75,-1.3853,-0.02,-0.0045,normal,mean_reverting,open_test_drive
2026-07-10,bullish,ATM-1,595.25,614.15,3.18,-7.6,91,10.45,25.557,0.033,40,75,0,,0,1.12,0.3519,0.3519,12.25,-5.65,-1.7804,-0.34,-0.1085,normal,mean_reverting,open_test_drive
2026-07-10,bullish,ATM,538.35,558.75,3.79,-7.82,91,11.19,30.501,0.039,40,100,0,,0,1.42,0.375,0.375,12.75,-5.68,-1.5,-0.07,-0.0196,normal,mean_reverting,open_test_drive
2026-07-10,bullish,ATM+1,485.9,503.0,3.52,-8.52,91,11.63,28.327,0.037,40,100,0,,0,1.54,0.4386,0.4386,9.6,-6.3,-1.7895,-0.31,-0.0877,normal,mean_reverting,open_test_drive
2026-07-10,bullish,ATM+2,436.05,453.45,3.99,-8.71,91,12.22,32.119,0.041,40,100,0,,0,1.82,0.4569,0.4569,9.45,-6.83,-1.7126,0.16,0.0402,normal,mean_reverting,open_test_drive
2026-07-14,bearish,ATM-2,320.2,358.85,12.07,-17.44,297,3.85,159.985,0.208,46,100,0,,0,3.53,0.2924,0.2924,27.35,-16.04,-1.3288,3.53,0.2924,normal,mean_reverting,open_rejection_reverse
2026-07-14,bearish,ATM-1,363.4,409.0,12.55,-16.62,297,3.84,166.315,0.216,46,100,0,,0,3.36,0.2675,0.2675,33.4,-16.0,-1.2754,3.36,0.2675,normal,mean_reverting,open_rejection_reverse
2026-07-14,bearish,ATM,410.4,464.65,13.22,-14.67,297,3.72,175.204,0.227,46,100,0,,0,3.19,0.2415,0.2415,41.15,11.34,0.8581,3.19,0.2415,normal,mean_reverting,open_rejection_reverse
2026-07-14,bearish,ATM+1,461.65,522.7,13.22,-13.79,297,3.63,175.277,0.227,46,100,0,,0,3.04,0.2301,0.2301,47.0,11.5,0.8698,3.04,0.2301,normal,mean_reverting,open_rejection_reverse
2026-07-14,bearish,ATM+2,518.8,587.6,13.26,-14.56,297,3.44,175.768,0.228,46,100,0,,0,2.76,0.2078,0.2078,54.5,11.13,0.8394,2.76,0.2078,normal,mean_reverting,open_rejection_reverse
2026-07-15,bearish,ATM-2,290.55,323.45,11.32,-43.66,2,49.39,484.662,0.629,38,100,0,,0,-18.09,-1.5973,0.0,85.45,-10.94,-0.9663,-11.82,-1.0441,normal,trending,opening_drive
2026-07-15,bearish,ATM-1,338.5,369.75,9.23,-40.3,2,45.34,395.144,0.513,36,100,0,,0,-15.82,-1.7136,0.0,84.8,-12.61,-1.3664,-10.4,-1.1264,normal,trending,opening_drive
2026-07-15,bearish,ATM,403.15,426.9,5.89,-38.25,2,41.68,252.151,0.327,26,100,0,,0,-16.72,-2.8379,0.0,91.15,-15.29,-2.5949,-12.1,-2.0547,normal,trending,opening_drive
2026-07-15,bearish,ATM+1,461.2,491.1,6.48,-34.4,2,38.39,277.489,0.36,30,100,0,,0,-14.56,-2.2458,0.0,97.05,-14.81,-2.2849,-10.15,-1.5652,normal,trending,opening_drive
2026-07-15,bearish,ATM+2,520.3,562.8,8.17,-30.28,2,35.55,349.622,0.454,37,100,0,,0,-11.47,-1.4047,0.0,102.2,-13.47,-1.6485,-7.92,-0.9694,normal,trending,opening_drive
2026-07-16,bullish,ATM-2,290.0,291.3,0.45,-73.1,244,73.22,5.49,0.007,20,100,0,,0,-9.64,-21.5,0.0,29.25,-19.75,-44.0615,-9.64,-21.5,normal,mean_reverting,open_test_drive
2026-07-16,bullish,ATM-1,205.05,205.75,0.34,-99.95,138,99.95,4.181,0.005,20,100,0,,0,-13.12,-38.4286,0.0,27.6,-19.73,-57.7857,-13.12,-38.4286,normal,mean_reverting,open_test_drive
2026-07-16,bullish,ATM,129.65,129.75,0.08,-99.96,138,99.96,0.945,0.001,20,100,0,,0,-16.27,-211.0,0.0,21.2,-19.94,-258.5,-16.27,-211.0,normal,mean_reverting,open_test_drive
2026-07-16,bullish,ATM+1,74.05,74.15,0.14,-99.93,138,99.93,1.654,0.002,20,100,0,,0,-19.78,-146.5,0.0,14.75,-19.89,-147.3,-19.78,-146.5,normal,mean_reverting,open_test_drive
2026-07-16,bullish,ATM+2,41.65,41.75,0.24,-99.88,138,99.88,2.941,0.004,20,100,0,,0,-21.49,-89.5,0.0,9.05,-19.81,-82.5,-21.49,-89.5,normal,mean_reverting,open_test_drive
2026-07-16,bearish,ATM-2,39.0,46.75,19.87,-99.87,1,99.89,80.64,0.104,51,100,0,,0,-11.67,-0.5871,0.0,12.3,-4.1,-0.2065,7.31,0.3677,normal,mean_reverting,open_test_drive
2026-07-16,bearish,ATM-1,65.5,76.4,16.64,-94.5,1,95.29,67.53,0.087,51,100,0,,0,-4.2,-0.2523,0.0,13.65,-6.69,-0.4018,6.49,0.3899,normal,mean_reverting,open_test_drive
2026-07-16,bearish,ATM,108.7,121.75,12.01,-84.87,116,17.0,48.719,0.063,38,100,0,,0,2.94,0.2452,0.2452,9.85,-10.65,-0.8874,2.94,0.2452,normal,mean_reverting,open_test_drive
2026-07-16,bearish,ATM+1,174.0,221.65,27.39,-72.18,116,8.75,111.129,0.144,44,100,0,,0,-8.45,-0.3085,0.0,62.35,-10.74,-0.392,-1.18,-0.043,normal,mean_reverting,open_test_drive
2026-07-16,bearish,ATM+2,257.1,321.6,25.09,-52.39,116,5.92,101.806,0.132,45,100,0,,0,-4.34,-0.1729,0.0,75.65,-12.59,-0.502,0.6,0.024,normal,mean_reverting,open_test_drive
